0.025672,-0.99146,-0.12787,-162.94,-0.028037,0.12714,-0.99149,-566.37,0.99928,0.029059,-0.024494,-50.229,0,0,0,1,-0.0045962,-0.99304,-0.1176,-153.42,-0.056045,0.11779,-0.99148,-565.11,0.99842,0.0019244,-0.056064,-73.449,0,0,0,1
0.023333,-0.9921,-0.12327,-159.45,-0.027877,0.1226,-0.99206,-567.75,0.99934,0.026601,-0.024757,-51.088,0,0,0,1,-0.0079173,-0.99352,-0.11332,-150.03,-0.057445,0.11367,-0.99187,-566.18,0.99832,-0.0014226,-0.057866,-75.391,0,0,0,1
0.021174,-0.99273,-0.11853,-155.88,-0.027771,0.11792,-0.99263,-569.16,0.99939,0.024319,-0.025037,-51.934,0,0,0,1,-0.010828,-0.99397,-0.10911,-146.71,-0.058527,0.1096,-0.99226,-567.3,0.99823,-0.004401,-0.059287,-77.038,0,0,0,1
0.019224,-0.99333,-0.11366,-152.23,-0.027741,0.11311,-0.9932,-570.58,0.99943,0.022248,-0.025353,-52.765,0,0,0,1,-0.013244,-0.99439,-0.10495,-143.47,-0.059246,0.10556,-0.99265,-568.46,0.99816,-0.0069308,-0.060277,-78.339,0,0,0,1
0.017508,-0.99392,-0.1087,-148.53,-0.0278,0.10819,-0.99374,-572.01,0.99946,0.020415,-0.025716,-53.579,0,0,0,1,-0.015111,-0.99479,-0.10084,-140.31,-0.059585,0.10155,-0.99304,-569.67,0.99811,-0.0089593,-0.060814,-79.271,0,0,0,1
0.016044,-0.99448,-0.10366,-144.8,-0.027956,0.1032,-0.99427,-573.43,0.99948,0.018837,-0.026137,-54.375,0,0,0,1,-0.016409,-0.99518,-0.096762,-137.22,-0.059555,0.097543,-0.99344,-570.94,0.99809,-0.010464,-0.06091,-79.833,0,0,0,1
0.01484,-0.99502,-0.098571,-141.04,-0.028212,0.098133,-0.99477,-574.84,0.99949,0.017526,-0.026615,-55.147,0,0,0,1,-0.017147,-0.99555,-0.092695,-134.19,-0.059194,0.093515,-0.99385,-572.26,0.9981,-0.01145,-0.060608,-80.05,0,0,0,1
0.013898,-0.99553,-0.09344,-137.28,-0.02856,0.093024,-0.99525,-576.24,0.9995,0.016481,-0.02715,-55.89,0,0,0,1,-0.017366,-0.99592,-0.08861,-131.19,-0.058563,0.089442,-0.99426,-573.62,0.99813,-0.011952,-0.059976,-79.966,0,0,0,1
0.013213,-0.99601,-0.088287,-133.52,-0.028992,0.087884,-0.99571,-577.62,0.99949,0.015698,-0.027734,-56.598,0,0,0,1,-0.017129,-0.99628,-0.084481,-128.21,-0.05774,0.085301,-0.99467,-575.01,0.99818,-0.012025,-0.0591,-79.642,0,0,0,1
0.012774,-0.99646,-0.083123,-129.77,-0.029495,0.082726,-0.99614,-578.98,0.99948,0.015161,-0.02836,-57.267,0,0,0,1,-0.016516,-0.99664,-0.080283,-125.21,-0.05681,0.081072,-0.99508,-576.42,0.99825,-0.01174,-0.058078,-79.148,0,0,0,1
